 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Continuous interest rate (after tax), Net Value Per Share (B), Net Value Per Share (A), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax, Interest Expense Ratio, Debt ratio %, Net worth/Assets, Borrowing dependency, Net profit before tax/Paid-in capital, Retained Earnings to Total Assets, Net Income to Total Assets, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Equity to Liability
0.466825915273241,0.51717182730048,0.519460356550137,0.781424710967691,0.168471619400784,0.168471619400784,0.206013047177839,0.163289899826768,0.628406117724415,0.161622879946791,0.838377120053209,0.380248186578331,0.16247643465802,0.928171284619782,0.783766672080096,0.838800383312589,0.282737486567555,0.0263309585827562,0.561271330648101,0.0222476764650812
0.560278847560084,0.614151766245094,0.604047325873976,0.781759448655449,0.227255488601407,0.227255488601407,0.260470832939397,0.22301724787226,0.630693415158696,0.102971853553829,0.897028146446171,0.371710621965049,0.214041173365508,0.947077735679573,0.837632011563338,0.843007330322313,0.278324509812968,0.0268109321940222,0.565250957385542,0.0368024819995227
0.377614195875786,0.423953336240733,0.417420632796188,0.7811733419116,0.150688972230416,0.150688972230416,0.197598562919542,0.155984032537471,0.630537252914344,0.0967439610605557,0.903256038939444,0.372351442573303,0.155161752507352,0.879146179152933,0.729441345348527,0.835453271414727,0.278006355061963,0.0267678758434601,0.565044887111763,0.0393448723186198
0.47628333252084,0.528674225904928,0.530702928422292,0.781596641226602,0.193881420926215,0.193881420926215,0.216980240143708,0.16908940272652,0.630155066368954,0.0415092057925447,0.958490794207455,0.369674087361855,0.168147198552145,0.930903796762061,0.79463112599954,0.839968944591767,0.2758659609727,0.0266977478427912,0.564669816157846,0.091944467410341
0.571247501584361,0.636011774967292,0.628085015257776,0.781872291045788,0.236568201929965,0.236568201929965,0.274085279379786,0.220079837312646,0.63061225188696,0.0607370680533301,0.93926293194667,0.369677442443573,0.218716537214388,0.960629635264411,0.855278638919557,0.843511265616692,0.276497981935947,0.0267911811036011,0.565158512153412,0.0635170256131691
0.491980695168917,0.555276929786306,0.538144440280529,0.781581904347267,0.177110109139944,0.177110109139944,0.228136522643472,0.185132183475183,0.631069779866029,0.201650693835596,0.798349306164404,0.377597672020631,0.184186712917578,0.935602885324031,0.808336608440124,0.841826545415548,0.288839291831611,0.0269071256590529,0.5656566785554,0.0170690150365873
0.525569151269926,0.575883122546882,0.577225761550404,0.781704571323829,0.181197589650668,0.181197589650668,0.229460149380732,0.183023273329818,0.630612936809085,0.0809021374368897,0.91909786256311,0.36963718146295,0.182082799185582,0.944071724870776,0.822148287860972,0.841715562320037,0.27728167884512,0.0267913177371207,0.565159163536497,0.0474581131132379
0.450348559450105,0.523331879633668,0.501846993950426,0.781328149320237,0.176983692216931,0.176983692216931,0.211307554126879,0.168260902312269,0.629978013999808,0.0303836502705808,0.969616349729419,0.370475951892602,0.167302616695574,0.930005382609534,0.791188011140395,0.839793325999807,0.275541258974918,0.026719758269036,0.56479328477119,0.12279671304747
0.523034173450982,0.574738334060183,0.573852989988757,0.781637623786278,0.178374278370064,0.178374278370064,0.225678358702846,0.181667545379227,0.631331077656471,0.105692777458657,0.894307222541343,0.373041471046763,0.17963954452907,0.938763095480956,0.815026376275454,0.841417596266314,0.27847030460262,0.0270101284020795,0.566023284723335,0.0357800843107198
0.494125676400332,0.505560401221108,0.532255474061781,0.781305552771923,0.153891534280056,0.153891534280056,0.201285808830481,0.159373352413949,0.629174942809003,0.202890225836684,0.797109774163316,0.391037011024799,0.158472211748737,0.915675277965018,0.775332413182447,0.837030825814715,0.289106343464278,0.0264593615314236,0.562852257555377,0.0169424344034541
0.491931945595476,0.548844308765809,0.542320252690187,0.781605764056667,0.20323627322911,0.20323627322911,0.219816583152123,0.178353543722226,0.631494774044191,0.115578800979533,0.884421199020467,0.372250790121745,0.177339567151799,0.934358587858988,0.804724179140736,0.840708204365463,0.279033599195932,0.0270323543836982,0.566094758865488,0.0324735023143137
0.515624238287915,0.702518534670737,0.554687081749558,0.781721974876568,0.320171927015296,0.320171927015296,0.244681856859223,0.273706409580478,0.630613621731209,0.03503945339662,0.96496054660338,0.36963718146295,0.293967272453058,0.973594054461476,0.886918981006152,0.844842172481753,0.2756741190711,0.0267915481082411,0.565160261420206,0.107733457468253
0.460244722858675,0.496347579590057,0.512072380748434,0.781262043890076,0.175382411192112,0.175382411192112,0.19769310768649,0.156737214732244,0.629868426459911,0.143634549687094,0.856365450312906,0.378482295233771,0.155719779805445,0.926693892759458,0.771677401179136,0.837857574410845,0.281027626580151,0.0265926208514236,0.563992740243929,0.0254850898763253
0.482377029200994,0.545955080680331,0.537983832110927,0.781586816640379,0.185285070161392,0.185285070161392,0.218776590715704,0.172328086164043,0.632808797139765,0.139190373975874,0.860809626024126,0.374930382054339,0.171382248699193,0.932926468729625,0.800559686921203,0.840443547713819,0.280664446530372,0.0282445174532013,0.5680758910903,0.0264109792027231
0.533564081314288,0.59627126035761,0.586059210878527,0.781841694477263,0.218237748093211,0.218237748093211,0.255176325990356,0.20689914890412,0.630666018273722,0.145267104029991,0.854732895970009,0.376959088133523,0.204494382022472,0.941784063914934,0.827207494780371,0.84288192134511,0.281166299033192,0.0268046600439023,0.565221970225283,0.0251589175282064
0.487690732706089,0.552006105538596,0.536966647036779,0.781605062300508,0.187349879903923,0.187349879903923,0.22520563486811,0.180010544550727,0.6309550554102,0.138495026755752,0.861504973244248,0.371755356387964,0.179013649046075,0.939305798105968,0.8078986313419,0.841080565650155,0.280609802150124,0.0268802944013022,0.565550360850326,0.0265601074520411
0.502023107297811,0.541103358046228,0.548102146795867,0.781588781557623,0.173191184526569,0.173191184526569,0.217263874444549,0.172478722602998,0.630621498335639,0.0787253983130272,0.921274601686973,0.36963718146295,0.171502903250132,0.933362096308752,0.80178790954526,0.840409934097827,0.277189287394261,0.0267935905666868,0.565169974318021,0.0488294834237013
0.532589089845464,0.5805713039686,0.578778307189892,0.781781624150068,0.206354557330075,0.206354557330075,0.252623617282783,0.204187693002937,0.631094437062506,0.181878646793845,0.818121353206155,0.384027126954056,0.203242591056481,0.948193497918934,0.821412342025377,0.843085641419825,0.285299082402055,0.0268906208529788,0.565591863065543,0.0193487486460149
0.51148052454541,0.581116441343218,0.569034744900691,0.781723238037654,0.174413214782352,0.174413214782352,0.226056537770634,0.178654816600136,0.63061225188696,0.0421440880370046,0.957855911962995,0.36963718146295,0.177701530804615,0.941335277476814,0.824457288518777,0.841586823073005,0.27588503101588,0.0267911566924924,0.565158395757604,0.0906499594609024
0.544678984058889,0.566670300915831,0.588254189196424,0.781741343346552,0.172727655808858,0.172727655808858,0.222274747092748,0.176847179332681,0.63069238777551,0.0361882879342141,0.963811712065786,0.370213137157977,0.1759067943594,0.939377052744228,0.816928952959423,0.841152538122283,0.27570735708505,0.0268143112473249,0.565266434334069,0.104575056091406
0.472822112806513,0.530418665503707,0.526098827560362,0.781571658707348,0.161223715814757,0.161223715814757,0.214711165736976,0.16991790314077,0.63061225188696,0.0264534268524957,0.973546573147504,0.36963718146295,0.168908830404947,0.917862295174527,0.795798106317066,0.840032530459803,0.275433429359877,0.0267911566924924,0.565158395757604,0.138934237803238
0.489884463510944,0.53908634976014,0.541249531559505,0.781767167973196,0.174750326577051,0.174750326577051,0.222747470927484,0.170520448896588,0.634479322201066,0.149439187350727,0.850560812649273,0.379364681725765,0.169549807706809,0.931994297703356,0.796736448604786,0.840114131133958,0.281535438965405,0.0324966219026669,0.569409801585438,0.0243549887373345
0.51187052113294,0.557730047972089,0.549547620322287,0.781609272837461,0.173696852218617,0.173696852218617,0.220762030821594,0.17993522633125,0.630826632511883,0.100099767209844,0.899900232790156,0.36963718146295,0.178071035366865,0.936434607495046,0.809913754710055,0.841020000619074,0.278176242523253,0.0268350140856618,0.565359183986509,0.037929700493869
0.494369424267538,0.557839075447013,0.543712190160073,0.781670887028206,0.18979394041549,0.18979394041549,0.222747470927484,0.178504180161181,0.630856084163231,0.0649696163497294,0.935030383650271,0.371538394436827,0.177543171706508,0.938620247848922,0.810782045890466,0.840923876314312,0.276651420847873,0.0268527552774065,0.565435933119153,0.0593670444216555
0.609808414176376,0.661306149149586,0.64468119278334,0.781745273181041,0.212043318865619,0.212043318865619,0.258674482367401,0.218950064020487,0.63061225188696,0.053451038485957,0.946548961514043,0.36963718146295,0.213452982429681,0.951745198763648,0.855448145872137,0.843417562821161,0.276247062030113,0.0267911940974969,0.565158574106516,0.072056116408516
0.270365134305075,0.183220671609245,0.291396755714974,0.780269901032732,0.136403859930049,0.136403859930049,0.136806277772525,0.0802892219627928,0.630513623101053,0.239078513770898,0.760921486229102,0.401520523034873,0.0792775808762537,0.837567977157222,0.503219421289298,0.770996108606851,0.302055638421154,0.0267602632846436,0.565006653408873,0.0137679256480555
0.551065178179691,0.604775403401657,0.594839124150115,0.781772782022467,0.200918629640555,0.200918629640555,0.246856386499007,0.203886420125028,0.630630059862194,0.103969525652266,0.896030474347734,0.36963718146295,0.201161300052786,0.945684911596437,0.835487409394301,0.842869126072339,0.27837714902391,0.0267956233293783,0.565179603984194,0.0364240411223028
0.453468532150344,0.51302878325338,0.499866159858665,0.781511026975226,0.166153975812229,0.166153975812229,0.197314928618701,0.156887851171198,0.628719469596307,0.21788553980107,0.78211446019893,0.388702992509221,0.155930925269588,0.922289123550825,0.780122774861448,0.837296844982451,0.29305400419339,0.026356421330503,0.561636716412811,0.0155005162483761
0.48773948227953,0.544755778456171,0.528775630387066,0.781591869284722,0.172559099911508,0.172559099911508,0.21792568781318,0.175792724259999,0.631270804509527,0.119690419324606,0.880309580675394,0.37203047308889,0.174753035216047,0.933489211310765,0.802293488263538,0.840534341813879,0.279285713518605,0.0269072201406113,0.565657044335238,0.0312556560461966
0.587724857407498,0.650894025294374,0.632260827667434,0.781807448776713,0.195019173233324,0.195019173233324,0.254230878320885,0.207501694659938,0.63061225188696,0.0510626719472745,0.948937328052725,0.36963718146295,0.206545509388432,0.956410661192191,0.864082950092468,0.843869871531091,0.276167087289777,0.0267911566924924,0.565158395757604,0.0753838649466082
0.494564422561303,0.552932839075447,0.544515231008084,0.781672290540523,0.191100248619949,0.191100248619949,0.222180202325801,0.176395270015817,0.63064204599937,0.0341627112495087,0.965837288750491,0.36963718146295,0.175386471608476,0.942692579002728,0.8095068794053,0.840753509848472,0.275648541997354,0.0267993223584218,0.565197032825077,0.11031167081236
0.597523521669185,0.649803750545137,0.633331548798116,0.781682536180442,0.224390038346467,0.224390038346467,0.276354353786518,0.243428485350606,0.630760537526883,0.126643891525834,0.873356108474166,0.375461603326452,0.232275092376141,0.948574824050866,0.847610123948456,0.844225534995843,0.279741198800078,0.0268270503693476,0.565323922144023,0.0293631097288155
0.503680592794813,0.572394243349324,0.560254831629102,0.781677343184867,0.179512030677173,0.179512030677173,0.234092842961142,0.185659411011524,0.631093067218257,0.171025183662364,0.828974816337636,0.377539517270842,0.184488349294925,0.938462341434967,0.817944208250101,0.842445731091755,0.283824271922969,0.0269583153704538,0.565846585338019,0.0208193849156281
0.512114269000146,0.565689053641518,0.556453771615183,0.781612921969487,0.179301335805486,0.179301335805486,0.235511014465349,0.195149506665662,0.631406419090149,0.196601868367748,0.803398131632252,0.379781830219445,0.189239122238142,0.93710968156137,0.813283345231824,0.842414965175558,0.28780353118582,0.0270192782309181,0.566053008119318,0.0176087006649598
0.407205186954614,0.48430004361099,0.455698913218052,0.781473272493881,0.152500948126923,0.152500948126923,0.193249503639973,0.156963169390676,0.630188970014109,0.195271638903165,0.804728361096835,0.383159279149509,0.15597617072619,0.910312799894545,0.767917373215505,0.836251076481984,0.287549086101917,0.0266755153895868,0.564539239140017,0.0177545731166297
0.614634621947058,0.66735717400785,0.662133947213448,0.781896150755188,0.237368842442375,0.237368842442375,0.279852510163562,0.231829479551103,0.63061841618608,0.0644254315687638,0.935574568431236,0.370232149287716,0.228964633134756,0.955532677096052,0.86059522234106,0.843882006377552,0.276631048040183,0.0267928459570678,0.565166437673634,0.0598804518552424
0.510651781796909,0.558493240296555,0.563627603190749,0.78160758862268,0.191521638363322,0.191521638363322,0.227096530207053,0.181516908940273,0.63061533403652,0.116999727907609,0.883000272092391,0.36963718146295,0.180514290023377,0.936964004297499,0.812270647055932,0.841292201637576,0.279119313029653,0.0267920302677953,0.56516255771258,0.0320439346891443
0.49446692341442,0.553750545137375,0.54301622142513,0.78163944835229,0.213686738864776,0.213686738864776,0.229365604613785,0.179784589892295,0.630793413788852,0.103909060676603,0.896090939323397,0.371569708532868,0.183553276525149,0.948062300489603,0.812217021959673,0.841203944113789,0.278374300610404,0.026840818891974,0.565384566729916,0.0364442432011399
0.559206356944377,0.589184474487571,0.605599871513464,0.781809834747653,0.230289494753698,0.230289494753698,0.242696416753333,0.198538826542141,0.630700606841002,0.0320766695891405,0.967923330410859,0.370058803398921,0.196727245305784,0.972107549481602,0.82866184284393,0.841747632358779,0.27558870792703,0.0268129622957971,0.565260267412582,0.116910749519811
0.484765758299615,0.544755778456171,0.535307029284223,0.781597483333993,0.172938350680544,0.172938350680544,0.21858750118181,0.174436996309407,0.631715318968233,0.165281010974393,0.834718989025607,0.378646694237983,0.173448457884021,0.933973385536489,0.801355214524303,0.84060616455331,0.283142078217402,0.0271178324424928,0.566348238447928,0.0216730746468311
0.46833715204992,0.52191452245966,0.507789496225708,0.781543588460995,0.177700054780667,0.177700054780667,0.210078472156566,0.170445130677111,0.629666031972165,0.12062762644738,0.87937237355262,0.374847623371947,0.169444234974738,0.930402267687271,0.788722682456936,0.839474805035381,0.279346746774044,0.0285135406106082,0.568281239438675,0.0309806215705038
0.526739141032516,0.563726559092891,0.574334814497564,0.781705694133683,0.180607644009945,0.180607644009945,0.22454382149948,0.178278225502749,0.630760195065821,0.0797533028992956,0.920246697100704,0.371439978706415,0.176773998944273,0.94007302013088,0.812962099798955,0.841122478618049,0.277233404286799,0.026809454776657,0.565244159852601,0.0481622681272392
0.523619168332277,0.543338421282163,0.564805396434499,0.781566465711773,0.169988622476929,0.169988622476929,0.214522076203082,0.170068539579724,0.635127258530705,0.168122864830547,0.831877135169453,0.381067944878244,0.169044566774753,0.929152903372292,0.796129388978021,0.840059912240624,0.283473069274018,0.0758439648644705,0.570090976846682,0.0212423302130463
0.507239311656023,0.569505015263846,0.553884040901547,0.781667658949875,0.195356285028022,0.195356285028022,0.228987425545996,0.184604955938842,0.63064684045424,0.0760649393838619,0.923935060616138,0.37016728437449,0.18365884925722,0.944242796823887,0.817778516949699,0.841405614122212,0.277080167156951,0.0267996658248351,0.565198645003541,0.0505852159946457
0.470774630721981,0.533307893589185,0.52620589967343,0.781567167467932,0.171421347604399,0.171421347604399,0.214616620970029,0.169240039165474,0.63061225188696,0.0251836623635759,0.974816337636424,0.36963718146295,0.168252771284217,0.931919615081595,0.797551235129268,0.840121754182151,0.275398668764542,0.0267911566924924,0.565158395757604,0.145170426729639
0.471018378589187,0.534888791975578,0.52331495262059,0.781566886765468,0.172727655808858,0.172727655808858,0.214522076203082,0.170219176018679,0.634593361734771,0.113583456782659,0.886416543217341,0.374031220153752,0.169270794057763,0.931877939034735,0.796257842754812,0.840063657101694,0.278914476556674,0.0307173201198329,0.569128622761448,0.0330993909119646
0.520937941793009,0.589129960750109,0.574763102949837,0.781664992276472,0.230500189625385,0.230500189625385,0.251299990545523,0.207426376440461,0.630639991232997,0.11509508117423,0.88490491882577,0.371639046888385,0.201462936430133,0.953832975166899,0.827131544339099,0.842407238512633,0.279005133717325,0.0267991363838165,0.565196159452147,0.0326199284721704
0.554233900453371,0.600196249454863,0.594946196263183,0.781760431114072,0.192659390670431,0.192659390670431,0.238725536541552,0.193793778715071,0.630761907371132,0.0884300269069142,0.911569973093086,0.371601022628908,0.191410904155041,0.943610027693969,0.83169921088578,0.842408177925432,0.277611774689274,0.0268292746282046,0.565333822370979,0.0432648616451084
0.478672061619461,0.537778020061055,0.530863536591895,0.781578395566473,0.188024103493321,0.191058109645611,0.215845702940342,0.17157490396927,0.632657771811345,0.121202043716177,0.878797956283823,0.376027493776323,0.170929794133172,0.934392309529336,0.798271823861746,0.840222809183903,0.279381676408411,0.0275933875934113,0.567332866661911,0.0308264314940316
0.563935065568176,0.578717836894898,0.624176883130789,0.781866255942822,0.209388563482365,0.209388563482365,0.239103715609341,0.190856368155457,0.630904028711936,0.11107416029265,0.88892583970735,0.375108201385425,0.189231581328708,0.940208824115167,0.821832959699987,0.841962619168441,0.278768903997796,0.0268495365469664,0.565422190097664,0.0339137801360375
0.494271925120655,0.523004797208897,0.536538358584507,0.781536991953102,0.170030761451266,0.170030761451266,0.212347546563298,0.170671085335543,0.629215695675402,0.101883483991898,0.898116516008102,0.374697763055182,0.169685544076616,0.915301903770808,0.790170270486618,0.839631346255669,0.278267384480706,0.0277608700799745,0.56756959959254,0.0372257457789969
0.500755618388339,0.556421718273005,0.549387012152685,0.781618816721221,0.183936622982597,0.183936622982597,0.219438404084334,0.180085862770204,0.631097176751003,0.123409015327871,0.876590984672129,0.374379030291914,0.178659226302692,0.931455812487349,0.809681568815617,0.841132296672609,0.279524807709026,0.0268835356671056,0.565563467883913,0.030217833875333
0.450202310729781,0.504960750109027,0.49927726323679,0.781491658505242,0.329358223420842,0.329358223420842,0.194667675144181,0.150410484296151,0.63061225188696,0.051092904435106,0.948907095564894,0.36963718146295,0.150094261367921,0.933082622184218,0.77970115426483,0.839126876260462,0.276168527765545,0.026791105350964,0.565158150937257,0.0753207616017551
0.455954760395846,0.522350632359355,0.506451094812356,0.781541763894982,0.167755256837049,0.167755256837049,0.209322114020989,0.165700082850041,0.628277694826098,0.158690328627143,0.841309671372857,0.379331130908579,0.164716084759822,0.914917054436557,0.788270954340217,0.839275410993361,0.282428033378494,0.0263458060341181,0.561488087984642,0.0227276713867319
0.544922731926096,0.569559529001308,0.592697681888752,0.781777694315579,0.169567232733555,0.169567232733555,0.223314739529167,0.176997815771635,0.631057451267791,0.0920276929588536,0.907972307041146,0.373889188360998,0.175160244325466,0.920242217227575,0.812918011270579,0.841184052922487,0.277779871394971,0.0268200240607438,0.565292381387807,0.041472829731267
0.524691658947984,0.582479284779765,0.569409497296429,0.781679448453343,0.17989128144621,0.17989128144621,0.23116195518578,0.188295548693229,0.631455048560979,0.144450826858542,0.855549173141458,0.376550886524426,0.186705376668426,0.939855227018009,0.818189459037533,0.842051320597853,0.281095963300566,0.0270310717712077,0.566090700871962,0.0253225922163546
0.504168088529225,0.569395987788923,0.558220461480807,0.781761974977621,0.173570435295605,0.173570435295605,0.226340172071476,0.181742863598705,0.630629032479007,0.0904253711037881,0.909574628896212,0.371497015095631,0.178455621747983,0.939960813660158,0.820210048987291,0.841662835946353,0.277704495389281,0.0267963165129282,0.565182879324156,0.0422517473174167
0.515867986155121,0.55805713039686,0.571283259275122,0.781636922030119,0.178879946062113,0.178879946062113,0.225300179635057,0.179031407697522,0.631315666908672,0.143936874565408,0.856063125434592,0.376615751437653,0.176713671668803,0.9360677051055,0.810135629182462,0.841318901366481,0.281052760667141,0.0270131933932589,0.566033288780732,0.0254249183726509
0.640471895870911,0.68987134757959,0.678676588682478,0.781815027743228,0.217099995786103,0.217099995786103,0.28259430840503,0.244256985764857,0.630612594348023,0.0978625631103183,0.902137436889682,0.36963718146295,0.233240328783651,0.954723909976664,0.866161471520946,0.844910068990227,0.278061932655387,0.0267912891253991,0.56515902714504,0.0388662537728403
0.494954419148832,0.552224160488443,0.55168906258365,0.781605343002972,0.206944502970798,0.206944502970798,0.223314739529167,0.176545906454771,0.633228654401995,0.194908849049188,0.805091150950812,0.386798424453625,0.175590076163185,0.938030827669317,0.803556834299019,0.84106580027144,0.287481623159866,0.028641417506223,0.568365522450839,0.0177942220248028
0.492370691756447,0.55391408634976,0.5456394881953,0.781644922050329,0.170662846066327,0.170662846066327,0.219060225016545,0.174587632748362,0.630684853632142,0.0668742630831091,0.933125736916891,0.371283408226213,0.173636980619863,0.935684796199287,0.809002734439469,0.840824317625144,0.276722377197121,0.026812163557979,0.565256608591319,0.0576589105001719
0.510261785209379,0.55925643262102,0.555115370201831,0.781668641408498,0.215035186043572,0.215035186043572,0.227663798808736,0.183324546207728,0.630860878618101,0.0791486531426671,0.920851346857333,0.372404005520228,0.182324108287459,0.945713062859869,0.811363237753025,0.841017975736102,0.277207200161573,0.0268556712963604,0.565448315536593,0.0485557637440465
0.505484327012139,0.565361971216747,0.55747095668933,0.781615167589195,0.178964224010788,0.178964224010788,0.225016545334216,0.179558635233863,0.630838961110122,0.104513710433232,0.895486289566768,0.371397481004646,0.178591358117789,0.937723563328208,0.814101747528785,0.841342819713136,0.278406609987664,0.0268288118929184,0.565331766043521,0.036216904201767
0.575488714473748,0.64337112952464,0.633706301193854,0.781940642095657,0.238843706544183,0.238843706544183,0.279474331095774,0.224222339383897,0.630640676155121,0.0851044532454576,0.914895546754543,0.3711067072557,0.223226001055727,0.958017737902286,0.853502843621512,0.843793179575489,0.277463798562017,0.0267962208446307,0.565182427541311,0.0450215892419376
0.606152196168284,0.68779982555604,0.669307778789014,0.781840290964946,0.24815641987274,0.24815641987274,0.326652169802401,0.26278526775627,0.630689990548075,0.107960214046014,0.892039785953986,0.372160202915342,0.261790211899555,0.962051250740163,0.879212062226217,0.846122417902433,0.278593542727264,0.0268150114678261,0.565269629425385,0.0349752962857654
0.477648320577195,0.530200610553859,0.528722094330532,0.781567869224091,0.184947958366693,0.184947958366693,0.215372979105606,0.170219176018679,0.617088464541582,0.113281131904344,0.886718868095656,0.372822272374481,0.169210466782294,0.931485535391458,0.794798756197074,0.839953961457459,0.27889755044559,0.0292135601417725,0.56866674565419,0.0331911929035187
0.559401355238142,0.606083733100741,0.607741313774827,0.781642957133085,0.186085710673802,0.186085710673802,0.242507327219438,0.196354598177299,0.63062629279051,0.0978323306224869,0.902167669377513,0.370412205339948,0.195392504336023,0.945981297134515,0.839551815058429,0.843064273645077,0.278061141696889,0.0267948373941827,0.565175885200676,0.0388729548501761
0.502705601325988,0.574629306585259,0.557738636972001,0.781873975260569,0.174076102987653,0.174076102987653,0.227758343575683,0.180537772087068,0.630685881015329,0.0825044592919551,0.917495540708045,0.370148272244751,0.179549053615866,0.941009823902582,0.822981002056799,0.8417815469544,0.277349570045839,0.0267957229975046,0.565180075186747,0.0465109337634634
0.555988885097255,0.59152856519843,0.597087638524546,0.781714536261285,0.19236441785007,0.19236441785007,0.231634679020516,0.189952549521729,0.630707113601184,0.042174320524836,0.957825679475164,0.36963718146295,0.186411281200513,0.94263157152106,0.825224532183698,0.84162870688823,0.275886316790512,0.0268133167546067,0.565261889366405,0.0905641531670408
0.525569151269926,0.601831661578718,0.579634884094438,0.78190583499018,0.244616746028402,0.244616746028402,0.313510447196748,0.257814265270769,0.630988616594293,0.202255343592224,0.797744656407776,0.385257323584211,0.256865998039364,0.949915238657162,0.835412169102532,0.845765829182229,0.288972059518467,0.0268101583058673,0.565247399089238,0.0170054927380893
0.541071515624238,0.594908416921064,0.580812677338187,0.781627237795127,0.249041338333825,0.249041338333825,0.264063534083388,0.228063568577239,0.631581759153984,0.186594914895547,0.813405085104453,0.38429777021269,0.222509614659528,0.940970044491587,0.817766327171022,0.842760544359985,0.286031288844842,0.0270523851620198,0.566157108450409,0.018760589633019
0.591819821576561,0.637974269515918,0.631404250762889,0.781705132728756,0.191184526568623,0.191184526568623,0.250827266710788,0.205920012050915,0.630707113601184,0.0789672582156786,0.921032741784321,0.370168402735063,0.204969459316794,0.950492837494675,0.852879740125489,0.843648510445403,0.277200497611839,0.026810771729554,0.565250219995923,0.0486577276815287
0.485545751474675,0.554186655037069,0.538305048450131,0.781756781982046,0.177615776831992,0.177615776831992,0.22652926160537,0.179106725916999,0.631301968466185,0.171690298394655,0.828309701605345,0.382392083796521,0.177829726264988,0.937102929295933,0.808855396195409,0.841459280790774,0.283906564005905,0.026880814978235,0.565552470952338,0.0207249392507525
0.605810949154195,0.681803314435238,0.668879490336742,0.781912712200536,0.203699801946821,0.203699801946821,0.268223503829063,0.213527152218122,0.63061225188696,0.0546905704870454,0.945309429512955,0.36963718146295,0.21263102330141,0.967004357979763,0.874490730474276,0.844520933556468,0.276288299095397,0.0267911566924924,0.565158395757604,0.0704696646325307
0.479500804367962,0.565361971216747,0.530488784196156,0.781587237694074,0.21027348194345,0.21027348194345,0.216602061075919,0.184002410183023,0.631374227750305,0.107325331801554,0.892674668198446,0.373614071660072,0.183017871955358,0.937060899518585,0.81289957204815,0.841274501306875,0.2785590222983,0.0270444497784431,0.56613263612552,0.0351955692078693
0.511285526251645,0.563617531617968,0.562931634455806,0.781671588784365,0.181534701445367,0.181534701445367,0.224260187198639,0.179709271672818,0.630764989520691,0.0871602624179944,0.912839737582006,0.372230659631433,0.178742176306463,0.937898289966193,0.814484167040019,0.84126073558687,0.277555473693444,0.026832704856068,0.565349011792931,0.0439119311145277
0.494271925120655,0.543938072394243,0.541249531559505,0.781589764016246,0.169693649656567,0.169693649656567,0.218209322114021,0.173608495895157,0.632033465294996,0.172990295371406,0.827009704628594,0.378289937215237,0.172603876027449,0.933029849327767,0.800927802221253,0.840593613763088,0.284071615734006,0.0273107009847078,0.566819183324634,0.0205405009026219
0.580509920538195,0.606465329262974,0.611810054071417,0.781765343407183,0.162487885044878,0.162487885044878,0.226245627304529,0.183023273329818,0.63063416939494,0.0423254829639931,0.957674517036007,0.37028806731636,0.18203755372898,0.913864998040215,0.836551405861765,0.842244504856646,0.275890647880025,0.0267963820667943,0.565183188850328,0.0902764595638907
0.544386486618242,0.608209768861753,0.60436854221318,0.781756501279582,0.182883148624162,0.182883148624162,0.236267372600927,0.187768321156888,0.630619101108204,0.0705928590863742,0.929407140913626,0.369889930952418,0.185596862981676,0.947156931970227,0.835828912826719,0.842474706184309,0.276863982854336,0.0267932517373274,0.565168365606282,0.054582006570725
0.517720469945888,0.577409507195813,0.573157021253815,0.78173165911156,0.279128566010703,0.279128566010703,0.253569064952255,0.195978007079913,0.63061225188696,0.0604952081506787,0.939504791849321,0.36963718146295,0.201749490988613,0.954219036367383,0.824520728220703,0.84171002296,0.276488867392335,0.0267911566924924,0.565158395757604,0.0637857105742627
0.474235850436309,0.53881378107283,0.528668558273998,0.781577132405387,0.153217310690658,0.153217310690658,0.215845702940342,0.170294494238156,0.631606416350461,0.158811258578468,0.841188741421532,0.378508017526947,0.169331121333233,0.904931852130176,0.799281825263319,0.84037300795647,0.282440693125613,0.0279249016621483,0.567766365432398,0.0227072836755098
0.556037634670697,0.613715656345399,0.598479575994432,0.781822887412207,0.190805275799587,0.190805275799587,0.24146733478302,0.196279279957822,0.63061225188696,0.0875835172476343,0.912416482752366,0.36963718146295,0.194020058819094,0.945398415031021,0.836948330745161,0.842745100487068,0.277574032380326,0.0267911566924924,0.565158395757604,0.0436958524714131
0.490323209671915,0.540122110771915,0.539375769580813,0.78166007998336,0.188951160928743,0.188951160928743,0.222652926160537,0.17353317767568,0.631036561142998,0.0465882637482238,0.953411736251776,0.370309316167244,0.172701907850087,0.936688407741978,0.801666327594036,0.84035591553905,0.276023203216556,0.0268840210487148,0.565565424306191,0.0823696294224966
0.509725539901526,0.566016136066289,0.554901225975695,0.781591027177332,0.175424550166449,0.175424550166449,0.217263874444549,0.177750997966408,0.631974219531239,0.136015962753575,0.863984037246425,0.37719953565669,0.176751376215972,0.938097866701155,0.811496662576336,0.841372984669764,0.280417598844925,0.0273889201794596,0.566978884448452,0.0271072154629592
